# water and pfoah on sio2 slab

7124 atoms
6    atom types

Masses

1 1.0078       ! H of water
2 15.9994      ! O of water
3 12.011       ! C of pfoa
4 18.998403    ! F of pfoa
5 15.9994      ! O of pfoa
6 1.0078       ! H of pfoa

Atoms

3759   2      0      21.944  42.382  23.643 
3760   1      0      38.062  15.663  26.532 
3761   1      0      37.659  17.24   26.396 
3762   2      0      38.409  16.6    26.562 
3763   1      0      10.032  6.823   50.0   
3764   1      0      9.472   5.289   50.001 
3765   2      0      10.294  5.858   50.001 
3766   1      0      10.484  17.337  11.872 
3767   1      0      9.55    16.48   10.843 
3768   2      0      10.474  16.591  11.207 
3769   1      0      6.737   23.544  13.145 
3770   1      0      7.044   25.023  12.524 
3771   2      0      7.446   24.23   12.979 
3772   1      0      2.375   43.243  13.094 
3773   1      0      0.809   43.243  13.557 
3774   2      0      1.497   42.772  13.007 
3775   1      0      34.265  36.024  22.226 
3776   1      0      32.679  36.413  22.235 
3777   2      0      33.608  36.777  22.186 
3778   1      0      1.185   16.656  46.355 
3779   1      0      2.231   17.823  46.814 
3780   2      0      2.123   16.992  46.269 
3781   1      0      25.207  10.82   25.351 
3782   1      0      23.696  10.794  24.733 
3783   2      0      24.668  10.719  24.515 
3784   1      0      31.798  12.341  28.434 
3785   1      0      32.801  12.798  27.229 
3786   2      0      31.85   12.609  27.472 
3787   1      0      32.38   40.055  41.63  
3788   1      0      33.311  39.392  42.796 
3789   2      0      32.445  39.854  42.607 
3790   1      0      28.789  34.485  24.773 
3791   1      0      27.866  33.359  25.511 
3792   2      0      28.041  34.338  25.42  
3793   1      0      30.765  41.553  45.083 
3794   1      0      31.295  42.927  45.787 
3795   2      0      31.114  41.955  45.93  
3796   1      0      30.826  37.378  14.261 
3797   1      0      30.77   36.198  15.388 
3798   2      0      31.297  36.576  14.628 
3799   1      0      32.849  37.048  26.462 
3800   1      0      33.807  35.826  25.955 
3801   2      0      33.387  36.257  26.753 
3802   1      0      31.046  14.959  10.482 
3803   1      0      30.15   16.309  10.275 
3804   2      0      30.13   15.31   10.285 
3805   1      0      26.076  8.838   10.056 
3806   1      0      25.004  7.607   10.0   
3807   2      0      25.105  8.601   10.037 
3808   1      0      18.984  22.714  13.135 
3809   1      0      20.125  22.227  12.073 
3810   2      0      19.806  22.155  13.017 
3811   1      0      30.93   13.641  39.325 
3812   1      0      32.44   14.262  39.355 
3813   2      0      31.466  14.482  39.405 
3814   1      0      19.499  24.802  10.0   
3815   1      0      18.66   23.836  11.016 
3816   2      0      18.675  24.243  10.103 
3817   1      0      12.287  30.471  14.797 
3818   1      0      12.943  31.707  15.638 
3819   2      0      12.673  31.391  14.729 
3820   1      0      39.328  34.914  31.903 
3821   1      0      37.864  34.48   32.483 
3822   2      0      38.79   34.161  32.282 
3823   1      0      39.328  27.644  48.095 
3824   1      0      38.394  26.307  48.181 
3825   2      0      38.389  27.301  48.071 
3826   1      0      20.61   31.18   45.388 
3827   1      0      19.427  30.25   46.023 
3828   2      0      20.028  30.381  45.235 
3829   1      0      30.202  9.71    27.012 
3830   1      0      31.362  9.981   28.129 
3831   2      0      30.843  10.385  27.377 
3832   1      0      22.294  37.843  12.164 
3833   1      0      23.768  38.503  12.407 
3834   2      0      23.083  38.269  11.719 
3835   1      0      12.428  26.249  23.433 
3836   1      0      10.924  25.621  23.338 
3837   2      0      11.9    25.407  23.323 
3838   1      0      6.844   15.173  32.843 
3839   1      0      8.34    15.132  32.189 
3840   2      0      7.791   15.476  32.95  
3841   1      0      26.864  38.973  34.642 
3842   1      0      26.738  40.119  33.485 
3843   2      0      26.972  39.947  34.442 
3844   1      0      31.093  30.609  27.141 
3845   1      0      30.822  32.207  27.339 
3846   2      0      31.468  31.462  27.504 
3847   1      0      4.217   1.954   31.286 
3848   1      0      5.27    0.714   31.43  
3849   2      0      4.477   1.163   31.84  
3850   1      0      17.731  11.296  15.82  
3851   1      0      18.914  12.419  15.904 
3852   2      0      17.927  12.277  15.838 
3853   1      0      22.203  29.695  49.384 
3854   1      0      20.848  28.888  49.805 
3855   2      0      21.619  29.422  50.149 
3856   1      0      5.481   5.846   49.151 
3857   1      0      5.675   5.313   47.62  
3858   2      0      5.693   6.118   48.213 
3859   1      0      31.307  20.846  20.224 
3860   1      0      32.429  21.701  19.402 
3861   2      0      32.05   21.51   20.307 
3862   1      0      2.786   35.453  20.913 
3863   1      0      2.805   36.886  21.697 
3864   2      0      3.256   35.999  21.607 
3865   1      0      21.577  0.027   40.041 
3866   1      0      22.566  0.907   39.085 
3867   2      0      22.433  0.019   39.523 
3868   1      0      25.533  18.791  48.881 
3869   1      0      26.8    18.304  49.789 
3870   2      0      26.316  18.169  48.925 
3871   1      0      32.356  19.328  15.014 
3872   1      0      33.283  17.992  15.158 
3873   2      0      33.287  18.991  15.154 
3874   1      0      31.785  36.971  41.868 
3875   1      0      32.387  36.946  43.386 
3876   2      0      31.821  37.458  42.741 
3877   1      0      29.879  31.332  42.636 
3878   1      0      30.217  30.128  43.685 
3879   2      0      30.513  31.019  43.343 
3880   1      0      17.338  29.453  12.453 
3881   1      0      16.584  28.729  13.707 
3882   2      0      16.458  29.312  12.905 
3883   1      0      5.471   29.599  45.309 
3884   1      0      5.251   30.213  43.812 
3885   2      0      5.256   29.376  44.358 
3886   1      0      33.966  39.196  45.117 
3887   1      0      32.77   40.251  45.466 
3888   2      0      33.725  40.165  45.185 
3889   1      0      6.309   31.52   14.396 
3890   1      0      5.604   30.731  15.64  
3891   2      0      5.449   31.364  14.883 
3892   1      0      37.145  28.368  30.202 
3893   1      0      37.183  29.998  30.115 
3894   2      0      37.741  29.171  30.166 
3895   1      0      39.173  36.057  46.07  
3896   1      0      37.839  35.894  45.142 
3897   2      0      38.243  36.39   45.909 
3898   1      0      27.979  23.236  29.016 
3899   1      0      28.411  21.736  28.538 
3900   2      0      28.051  22.617  28.234 
3901   1      0      16.772  32.048  45.105 
3902   1      0      17.995  32.194  46.178 
3903   2      0      17.537  32.622  45.399 
3904   1      0      12.098  12.285  41.05  
3905   1      0      12.48   13.679  40.289 
3906   2      0      11.731  13.13   40.659 
3907   1      0      17.945  11.895  49.663 
3908   1      0      19.318  12.767  49.513 
3909   2      0      18.936  11.89   49.803 
3910   1      0      15.404  29.213  29.901 
3911   1      0      13.775  29.312  29.843 
3912   2      0      14.571  28.778  29.559 
3913   1      0      14.326  36.732  41.781 
3914   1      0      13.334  38.004  41.525 
3915   2      0      13.388  37.007  41.57  
3916   1      0      18.991  21.042  38.197 
3917   1      0      19.707  19.574  38.21  
3918   2      0      18.832  20.055  38.165 
3919   1      0      3.68    18.237  26.781 
3920   1      0      3.876   17.509  25.332 
3921   2      0      3.525   18.322  25.796 
3922   1      0      26.23   8.795   28.022 
3923   1      0      27.713  8.726   27.342 
3924   2      0      26.764  8.425   27.261 
3925   1      0      10.436  13.994  50.0   
3926   1      0      11.214  12.802  49.2   
3927   2      0      11.247  13.766  49.461 
3928   1      0      9.816   4.481   18.545 
3929   1      0      8.383   4.987   17.948 
3930   2      0      8.838   4.28    18.488 
3931   1      0      4.439   37.056  42.909 
3932   1      0      3.719   36.144  44.056 
3933   2      0      4.594   36.4    43.648 
3934   1      0      36.195  40.345  18.325 
3935   1      0      34.627  40.038  18.666 
3936   2      0      35.303  40.758  18.51  
3937   1      0      3.147   29.185  42.986 
3938   1      0      4.047   27.823  42.949 
3939   2      0      3.116   28.185  42.972 
3940   1      0      37.077  17.696  31.87  
3941   1      0      38.206  17.911  30.71  
3942   2      0      37.717  18.348  31.465 
3943   1      0      5.734   20.947  37.212 
3944   1      0      7.23    21.148  37.837 
3945   2      0      6.611   20.501  37.393 
3946   1      0      19.181  29.298  16.575 
3947   1      0      20.345  28.156  16.66  
3948   2      0      19.626  28.547  16.086 
3949   1      0      19.829  4.235   32.538 
3950   1      0      19.278  5.486   33.431 
3951   2      0      19.012  4.733   32.829 
3952   1      0      16.886  40.843  11.391 
3953   1      0      15.555  39.899  11.323 
3954   2      0      16.547  39.921  11.204 
3955   1      0      34.252  3.54    16.027 
3956   1      0      34.51   4.017   17.568 
3957   2      0      34.019  3.371   16.985 
3958   1      0      12.66   29.77   11.321 
3959   1      0      13.556  29.016  12.46  
3960   2      0      13.113  29.875  12.207 
3961   1      0      35.593  26.21   47.765 
3962   1      0      34.209  25.345  47.835 
3963   2      0      34.6    26.264  47.874 
3964   1      0      19.18   31.103  34.706 
3965   1      0      19.716  30.113  33.524 
3966   2      0      19.15   30.911  33.725 
3967   1      0      16.018  27.98   18.227 
3968   1      0      14.528  27.571  18.753 
3969   2      0      15.325  27.259  18.238 
3970   1      0      22.429  32.848  40.27  
3971   1      0      23.657  32.313  41.205 
3972   2      0      22.994  32.056  40.502 
3973   1      0      28.277  39.627  21.634 
3974   1      0      28.401  40.688  20.399 
3975   2      0      28.291  39.724  20.638 
3976   1      0      19.657  27.058  47.548 
3977   1      0      21.069  26.427  47.024 
3978   2      0      20.405  26.433  47.771 
3979   1      0      15.036  6.172   30.608 
3980   1      0      16.192  5.551   29.636 
3981   2      0      15.932  5.727   30.585 
3982   1      0      4.607   21.065  24.206 
3983   1      0      4.352   20.595  25.75  
3984   2      0      4.563   20.28   24.825 
3985   1      0      2.477   12.804  43.939 
3986   1      0      1.165   12.706  44.907 
3987   2      0      1.487   12.938  43.989 
3988   1      0      1.578   36.864  48.705 
3989   1      0      0.329   36.81   47.655 
3990   2      0      0.612   36.631  48.597 
3991   1      0      4.969   25.862  38.937 
3992   1      0      4.437   26.594  37.578 
3993   2      0      5.041   26.682  38.369 
3994   1      0      17.468  30.478  28.777 
3995   1      0      17.803  31.457  27.514 
3996   2      0      18.107  30.656  28.028 
3997   1      0      28.628  20.385  21.167 
3998   1      0      29.073  19.008  21.923 
3999   2      0      28.58   19.871  22.023 
4000   1      0      32.498  25.228  25.221 
4001   1      0      31.57   24.521  24.078 
4002   2      0      32.437  24.469  24.573 
4003   1      0      26.715  -0.0    43.194 
4004   1      0      27.043  1.561   42.844 
4005   2      0      27.436  0.647   42.944 
4006   1      0      37.483  25.433  25.79  
4007   1      0      36.153  26.355  26.007 
4008   2      0      37.152  26.354  25.995 
4009   1      0      17.139  18.463  16.3   
4010   1      0      18.588  17.762  16.025 
4011   2      0      17.62   17.591  16.204 
4012   1      0      29.85   37.845  18.57  
4013   1      0      30.972  38.848  19.203 
4014   2      0      30.196  38.255  19.414 
4015   1      0      32.748  10.254  10.412 
4016   1      0      33.669  11.538  10.0   
4017   2      0      33.683  10.57   10.248 
4018   1      0      28.018  13.499  41.384 
4019   1      0      29.587  13.064  41.254 
4020   2      0      28.835  13.224  41.892 
4021   1      0      2.468   42.175  43.765 
4022   1      0      3.366   41.823  45.082 
4023   2      0      3.286   41.703  44.093 
4024   1      0      5.161   33.329  50.0   
4025   1      0      4.559   34.691  49.332 
4026   2      0      5.12    34.325  50.073 
4027   1      0      11.729  2.879   18.785 
4028   1      0      11.08   2.846   17.287 
4029   2      0      11.568  2.312   17.977 
4030   1      0      28.11   24.191  12.834 
4031   1      0      27.22   22.826  12.934 
4032   2      0      27.182  23.819  12.836 
4033   1      0      4.649   40.162  21.163 
4034   1      0      4.897   38.551  21.263 
4035   2      0      4.959   39.351  20.667 
4036   1      0      24.526  26.629  24.623 
4037   1      0      25.007  27.991  25.384 
4038   2      0      24.561  27.627  24.567 
4039   1      0      20.703  24.243  13.885 
4040   1      0      19.247  24.743  14.428 
4041   2      0      20.224  24.952  14.402 
4042   1      0      20.724  7.859   15.71  
4043   1      0      21.941  7.018   15.019 
4044   2      0      21.286  7.761   14.888 
4045   1      0      15.458  25.293  16.808 
4046   1      0      14.435  24.197  16.162 
4047   2      0      14.604  25.172  16.302 
4048   1      0      17.699  26.183  36.318 
4049   1      0      19.307  25.905  36.288 
4050   2      0      18.509  26.136  35.733 
4051   1      0      17.497  6.374   10.424 
4052   1      0      16.257  5.333   10.641 
4053   2      0      17.227  5.411   10.412 
4054   1      0      36.01   2.904   31.476 
4055   1      0      37.271  2.556   30.499 
4056   2      0      36.274  2.59    30.564 
4057   1      0      15.068  2.442   11.404 
4058   1      0      15.213  0.943   12.036 
4059   2      0      14.895  1.469   11.248 
4060   1      0      20.184  6.959   25.061 
4061   1      0      19.172  7.022   23.78  
4062   2      0      19.914  7.491   24.258 
4063   1      0      12.729  20.504  45.975 
4064   1      0      11.284  20.167  45.293 
4065   2      0      12.123  19.772  45.666 
4066   1      0      35.547  6.957   10.584 
